[INFO  | 2023-05-13 02:23:35] - Script started execution!
[DEBUG  | 2023-05-17 04:03:04] - Country names found in Thailand (incl. Phuket),: ['Thailand']
[INFO  | 2023-05-17 04:03:04] - Saved merged DataFrame to batch.csv.
[DEBUG  | 2023-05-17 04:03:04] - Making request: POST https://oauth2.googleapis.com/token
[DEBUG  | 2023-05-17 04:03:04] - Resetting dropped connection: oauth2.googleapis.com
[DEBUG  | 2023-05-17 04:03:04] - https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[DEBUG  | 2023-05-17 04:03:04] - Resetting dropped connection: sheets.googleapis.com
[DEBUG  | 2023-05-17 04:03:11] - https://sheets.googleapis.com:443 "GET /v4/spreadsheets/1nUHVUJpmMffuB-sQ_caVUAD6gpK2KSnGVdOTLw_Ztl0/values/%27Names_Src_Details%27 HTTP/1.1" 200 None
[INFO  | 2023-05-17 04:03:11] - Range for batch update: AO5:AW337
[DEBUG  | 2023-05-17 04:03:21] - https://sheets.googleapis.com:443 "GET /v4/spreadsheets/1nUHVUJpmMffuB-sQ_caVUAD6gpK2KSnGVdOTLw_Ztl0/values/%27Names_Src_Details%27%21A3%3A3 HTTP/1.1" 200 None
[INFO  | 2023-05-17 04:03:21] - Starting to update the values in Google Sheet
[DEBUG  | 2023-05-17 04:03:22] - https://sheets.googleapis.com:443 "GET /v4/spreadsheets/1nUHVUJpmMffuB-sQ_caVUAD6gpK2KSnGVdOTLw_Ztl0?includeGridData=false HTTP/1.1" 200 None
[DEBUG  | 2023-05-17 04:03:22] - https://sheets.googleapis.com:443 "GET /v4/spreadsheets/1nUHVUJpmMffuB-sQ_caVUAD6gpK2KSnGVdOTLw_Ztl0?includeGridData=false HTTP/1.1" 200 None
[INFO  | 2023-05-17 04:03:22] - Batch update values saved to /Users/sairamakshayakumar/GBIF_and_ColDp_Archives/PROJECT/batch_update_values.csv.
[DEBUG  | 2023-05-17 04:03:23] - https://sheets.googleapis.com:443 "PUT /v4/spreadsheets/1nUHVUJpmMffuB-sQ_caVUAD6gpK2KSnGVdOTLw_Ztl0/values/%27Names_Src_Details%27%21AO5%3AAW337?valueInputOption=RAW HTTP/1.1" 200 None
[INFO  | 2023-05-17 04:03:23] - Successfully updated the Google Sheet.
[INFO  | 2023-05-17 04:03:23] - Primary execution finished! Analysing Results!
[INFO  | 2023-05-17 04:03:23] - Total rows: 333
[INFO  | 2023-05-17 04:03:23] - Matched rows: 333
[INFO  | 2023-05-17 04:03:23] - Error rows: 0
[INFO  | 2023-05-17 04:03:23] - Match rate: 100.00%
[INFO  | 2023-05-17 04:03:23] - Error rate: 0.00%
[INFO  | 2023-05-17 04:03:23] - Analyzed the results.
[INFO  | 2023-05-17 04:03:23] - Script execution finished!
[INFO  | 2023-05-20 18:42:28] - Script started execution!
[DEBUG  | 2023-05-20 18:42:29] - Converted retries value: 3 -> Retry(total=3, connect=None, read=None, redirect=None, status=None)
[DEBUG  | 2023-05-20 18:42:29] - Making request: POST https://oauth2.googleapis.com/token
[DEBUG  | 2023-05-20 18:42:29] - Starting new HTTPS connection (1): oauth2.googleapis.com:443
[DEBUG  | 2023-05-20 18:42:29] - https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[DEBUG  | 2023-05-20 18:42:29] - Starting new HTTPS connection (1): sheets.googleapis.com:443
[DEBUG  | 2023-05-20 18:42:30] - https://sheets.googleapis.com:443 "GET /v4/spreadsheets/1nUHVUJpmMffuB-sQ_caVUAD6gpK2KSnGVdOTLw_Ztl0?includeGridData=false HTTP/1.1" 200 None
[DEBUG  | 2023-05-20 18:42:30] - https://sheets.googleapis.com:443 "GET /v4/spreadsheets/1nUHVUJpmMffuB-sQ_caVUAD6gpK2KSnGVdOTLw_Ztl0?includeGridData=false HTTP/1.1" 200 None
[DEBUG  | 2023-05-20 18:42:31] - https://sheets.googleapis.com:443 "GET /v4/spreadsheets/1nUHVUJpmMffuB-sQ_caVUAD6gpK2KSnGVdOTLw_Ztl0/values/%27Names_Src_Details%27 HTTP/1.1" 200 None
[INFO  | 2023-05-20 18:42:31] - Successfully read data from Google Sheet.
[INFO  | 2023-05-20 18:42:31] - Added a new column to store the original order of the rows.
[INFO  | 2023-05-20 18:42:31] - Successfully wrote sheets data to google_sheets_data.csv file.
[INFO  | 2023-05-20 18:43:31] - Successfully read Taxon.tsv.
[INFO  | 2023-05-20 18:43:34] - Successfully read Distribution.tsv.
[INFO  | 2023-05-20 18:43:34] - Cleaned names in Google Sheets DataFrame.
[INFO  | 2023-05-20 18:43:48] - Cleaned names in Taxon DataFrame.
[DEBUG  | 2023-05-20 18:43:48] - Searching for 0: ceratophrys ornata
[DEBUG  | 2023-05-20 18:43:48] - Splitting  ceratophrys ornata into ceratophrys, ornata, None
[DEBUG  | 2023-05-20 18:43:49] - Found match for ceratophrys
[DEBUG  | 2023-05-20 18:43:51] - Found match for ornata in ceratophrys
[DEBUG  | 2023-05-20 18:43:51] - Searching for 1: ceratophrys sp
[DEBUG  | 2023-05-20 18:43:51] - Splitting  ceratophrys sp into ceratophrys, sp, None
[DEBUG  | 2023-05-20 18:43:52] - Found match for ceratophrys
[DEBUG  | 2023-05-20 18:43:53] - Searching for 2: adelphobates galactonotus
[DEBUG  | 2023-05-20 18:43:53] - Splitting  adelphobates galactonotus into adelphobates, galactonotus, None
[DEBUG  | 2023-05-20 18:43:54] - Found match for adelphobates
[DEBUG  | 2023-05-20 18:43:56] - Found match for galactonotus in adelphobates
[DEBUG  | 2023-05-20 18:43:56] - Searching for 3: adelphobates galactonotus
[DEBUG  | 2023-05-20 18:43:56] - Splitting  adelphobates galactonotus into adelphobates, galactonotus, None
[DEBUG  | 2023-05-20 18:43:57] - Found match for adelphobates
[DEBUG  | 2023-05-20 18:43:58] - Found match for galactonotus in adelphobates
[DEBUG  | 2023-05-20 18:43:58] - Searching for 4: dendrobates auratus sp
[DEBUG  | 2023-05-20 18:43:58] - Splitting  dendrobates auratus sp into dendrobates, auratus, sp
[DEBUG  | 2023-05-20 18:43:59] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:01] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-20 18:44:03] - Searching for 5: dendrobates auratus sp "pena blanca"
[DEBUG  | 2023-05-20 18:44:03] - Splitting  dendrobates auratus sp "pena blanca" into dendrobates, auratus, sp
[DEBUG  | 2023-05-20 18:44:04] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:05] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-20 18:44:07] - Searching for 6: dendrobates auratus sp "birkhahn"
[DEBUG  | 2023-05-20 18:44:07] - Splitting  dendrobates auratus sp "birkhahn" into dendrobates, auratus, sp
[DEBUG  | 2023-05-20 18:44:08] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:10] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-20 18:44:12] - Searching for 7: dendrobates auratus sp "colombian yellow capurgana"
[DEBUG  | 2023-05-20 18:44:12] - Splitting  dendrobates auratus sp "colombian yellow capurgana" into dendrobates, auratus, sp
[DEBUG  | 2023-05-20 18:44:12] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:14] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-20 18:44:16] - Searching for 8: dendrobates auratus sp "super blue"
[DEBUG  | 2023-05-20 18:44:16] - Splitting  dendrobates auratus sp "super blue" into dendrobates, auratus, sp
[DEBUG  | 2023-05-20 18:44:17] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:19] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-20 18:44:20] - Searching for 9: dendrobates auratus sp "microspot"
[DEBUG  | 2023-05-20 18:44:20] - Splitting  dendrobates auratus sp "microspot" into dendrobates, auratus, sp
[DEBUG  | 2023-05-20 18:44:21] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:23] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-20 18:44:25] - Searching for 10: dendrobates leucomelas sp "bumblebee"
[DEBUG  | 2023-05-20 18:44:25] - Splitting  dendrobates leucomelas sp "bumblebee" into dendrobates, leucomelas, sp
[DEBUG  | 2023-05-20 18:44:26] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:28] - Found match for leucomelas in dendrobates
[DEBUG  | 2023-05-20 18:44:30] - Searching for 11: dendrobates leucomelas sp "yellow banded"
[DEBUG  | 2023-05-20 18:44:30] - Splitting  dendrobates leucomelas sp "yellow banded" into dendrobates, leucomelas, sp
[DEBUG  | 2023-05-20 18:44:31] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:32] - Found match for leucomelas in dendrobates
[DEBUG  | 2023-05-20 18:44:34] - Searching for 12: dendrobates tinctorius sp "azureus"
[DEBUG  | 2023-05-20 18:44:34] - Splitting  dendrobates tinctorius sp "azureus" into dendrobates, tinctorius, sp
[DEBUG  | 2023-05-20 18:44:35] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:36] - Found match for tinctorius in dendrobates
[DEBUG  | 2023-05-20 18:44:38] - Searching for 13: dendrobates tinctorius sp "azureus"
[DEBUG  | 2023-05-20 18:44:38] - Splitting  dendrobates tinctorius sp "azureus" into dendrobates, tinctorius, sp
[DEBUG  | 2023-05-20 18:44:39] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:41] - Found match for tinctorius in dendrobates
[DEBUG  | 2023-05-20 18:44:43] - Searching for 14: dendrobates tinctorius sp "tumucumaque"
[DEBUG  | 2023-05-20 18:44:43] - Splitting  dendrobates tinctorius sp "tumucumaque" into dendrobates, tinctorius, sp
[DEBUG  | 2023-05-20 18:44:43] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:45] - Found match for tinctorius in dendrobates
[DEBUG  | 2023-05-20 18:44:47] - Searching for 15: dendrobates tinctorius sp "dyeing"
[DEBUG  | 2023-05-20 18:44:47] - Splitting  dendrobates tinctorius sp "dyeing" into dendrobates, tinctorius, sp
[DEBUG  | 2023-05-20 18:44:48] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:49] - Found match for tinctorius in dendrobates
[DEBUG  | 2023-05-20 18:44:51] - Searching for 16: dendrobates tinctorius sp "awarape blue"
[DEBUG  | 2023-05-20 18:44:51] - Splitting  dendrobates tinctorius sp "awarape blue" into dendrobates, tinctorius, sp
[DEBUG  | 2023-05-20 18:44:52] - Found match for dendrobates
[DEBUG  | 2023-05-20 18:44:53] - Found match for tinctorius in dendrobates
[DEBUG  | 2023-05-20 18:44:55] - Searching for 17: ranitomeya benedicta
[DEBUG  | 2023-05-20 18:44:55] - Splitting  ranitomeya benedicta into ranitomeya, benedicta, None
[DEBUG  | 2023-05-20 18:44:56] - Found match for ranitomeya
[DEBUG  | 2023-05-20 18:44:58] - Found match for benedicta in ranitomeya
[DEBUG  | 2023-05-20 18:44:58] - Searching for 18: ranitomeya vanzolinii
[DEBUG  | 2023-05-20 18:44:58] - Splitting  ranitomeya vanzolinii into ranitomeya, vanzolinii, None
[DEBUG  | 2023-05-20 18:44:59] - Found match for ranitomeya
[DEBUG  | 2023-05-20 18:45:00] - Found match for vanzolinii in ranitomeya
[DEBUG  | 2023-05-20 18:45:00] - Searching for 19: megophrys nasuta
[DEBUG  | 2023-05-20 18:45:00] - Splitting  megophrys nasuta into megophrys, nasuta, None
[DEBUG  | 2023-05-20 18:45:01] - Found match for megophrys
[DEBUG  | 2023-05-20 18:45:03] - Found match for nasuta in megophrys
[DEBUG  | 2023-05-20 18:45:03] - Searching for 20: pyxicephalus adspersus
[DEBUG  | 2023-05-20 18:45:03] - Splitting  pyxicephalus adspersus into pyxicephalus, adspersus, None
[DEBUG  | 2023-05-20 18:45:03] - Found match for pyxicephalus
[DEBUG  | 2023-05-20 18:45:05] - Found match for adspersus in pyxicephalus
[DEBUG  | 2023-05-20 18:45:05] - Searching for 21: theloderma corticale
[DEBUG  | 2023-05-20 18:45:05] - Splitting  theloderma corticale into theloderma, corticale, None
[DEBUG  | 2023-05-20 18:45:06] - Found match for theloderma
[DEBUG  | 2023-05-20 18:45:07] - Found match for corticale in theloderma
[DEBUG  | 2023-05-20 18:45:07] - Searching for 22: agalychnis callidryas
[DEBUG  | 2023-05-20 18:45:07] - Splitting  agalychnis callidryas into agalychnis, callidryas, None
[DEBUG  | 2023-05-20 18:45:08] - Found match for agalychnis
[DEBUG  | 2023-05-20 18:45:10] - Found match for callidryas in agalychnis
[DEBUG  | 2023-05-20 18:45:10] - Searching for 23: kaloula pulchra
[DEBUG  | 2023-05-20 18:45:10] - Splitting  kaloula pulchra into kaloula, pulchra, None
[DEBUG  | 2023-05-20 18:45:10] - Found match for kaloula
[DEBUG  | 2023-05-20 18:45:12] - Found match for pulchra in kaloula
[DEBUG  | 2023-05-20 18:45:12] - Searching for 24: tylototriton asperrimus
[DEBUG  | 2023-05-20 18:45:12] - Splitting  tylototriton asperrimus into tylototriton, asperrimus, None
[DEBUG  | 2023-05-20 18:45:13] - Found match for tylototriton
[DEBUG  | 2023-05-20 18:45:14] - Found match for asperrimus in tylototriton
[DEBUG  | 2023-05-20 18:45:14] - Searching for 25: tylototriton uyenoi
[DEBUG  | 2023-05-20 18:45:14] - Splitting  tylototriton uyenoi into tylototriton, uyenoi, None
[DEBUG  | 2023-05-20 18:45:15] - Found match for tylototriton
[DEBUG  | 2023-05-20 18:45:17] - Found match for uyenoi in tylototriton
[DEBUG  | 2023-05-20 18:45:17] - Searching for 26: cynops ensicauda
[DEBUG  | 2023-05-20 18:45:17] - Splitting  cynops ensicauda into cynops, ensicauda, None
[DEBUG  | 2023-05-20 18:45:17] - Found match for cynops
[DEBUG  | 2023-05-20 18:45:19] - Found match for ensicauda in cynops
[DEBUG  | 2023-05-20 18:45:19] - Searching for 27: cynops ensicauda popei
[DEBUG  | 2023-05-20 18:45:19] - Splitting  cynops ensicauda popei into cynops, ensicauda, popei
[DEBUG  | 2023-05-20 18:45:20] - Found match for cynops
[DEBUG  | 2023-05-20 18:45:21] - Found match for ensicauda in cynops
[DEBUG  | 2023-05-20 18:45:23] - Found match for popei in ensicauda
[DEBUG  | 2023-05-20 18:45:23] - Searching for 28: andrias sp
[DEBUG  | 2023-05-20 18:45:23] - Splitting  andrias sp into andrias, sp, None
[DEBUG  | 2023-05-20 18:45:24] - Found match for andrias
[DEBUG  | 2023-05-20 18:45:26] - Searching for 31: aphonopelma seemanni
[DEBUG  | 2023-05-20 18:45:26] - Splitting  aphonopelma seemanni into aphonopelma, seemanni, None
[DEBUG  | 2023-05-20 18:45:27] - Found match for aphonopelma
[DEBUG  | 2023-05-20 18:45:28] - Found match for seemanni in aphonopelma
[DEBUG  | 2023-05-20 18:45:28] - Searching for 32: brachypelma boehmei
[DEBUG  | 2023-05-20 18:45:28] - Splitting  brachypelma boehmei into brachypelma, boehmei, None
[DEBUG  | 2023-05-20 18:45:29] - Found match for brachypelma
[DEBUG  | 2023-05-20 18:45:30] - Found match for boehmei in brachypelma
[DEBUG  | 2023-05-20 18:45:30] - Searching for 33: brachypelma smithi
[DEBUG  | 2023-05-20 18:45:30] - Splitting  brachypelma smithi into brachypelma, smithi, None
[DEBUG  | 2023-05-20 18:45:31] - Found match for brachypelma
[DEBUG  | 2023-05-20 18:45:33] - Found match for smithi in brachypelma
[DEBUG  | 2023-05-20 18:45:33] - Searching for 34: cyriopagopus lividus
[DEBUG  | 2023-05-20 18:45:33] - Splitting  cyriopagopus lividus into cyriopagopus, lividus, None
[DEBUG  | 2023-05-20 18:45:34] - Found match for cyriopagopus
[DEBUG  | 2023-05-20 18:45:35] - Found match for lividus in cyriopagopus
[DEBUG  | 2023-05-20 18:45:35] - Searching for 35: cyriopagopus minax
[DEBUG  | 2023-05-20 18:45:35] - Splitting  cyriopagopus minax into cyriopagopus, minax, None
[DEBUG  | 2023-05-20 18:45:36] - Found match for cyriopagopus
[DEBUG  | 2023-05-20 18:45:37] - Found match for minax in cyriopagopus
[DEBUG  | 2023-05-20 18:45:37] - Searching for 36: grammostola pulchripes
[DEBUG  | 2023-05-20 18:45:37] - Splitting  grammostola pulchripes into grammostola, pulchripes, None
[DEBUG  | 2023-05-20 18:45:38] - Found match for grammostola
[DEBUG  | 2023-05-20 18:45:40] - Found match for pulchripes in grammostola
[DEBUG  | 2023-05-20 18:45:40] - Searching for 37: pterinochilus murinus
[DEBUG  | 2023-05-20 18:45:40] - Splitting  pterinochilus murinus into pterinochilus, murinus, None
[DEBUG  | 2023-05-20 18:45:40] - Found match for pterinochilus
[DEBUG  | 2023-05-20 18:45:42] - Found match for murinus in pterinochilus
[DEBUG  | 2023-05-20 18:45:42] - Searching for 39: centrochelys sulcata
[DEBUG  | 2023-05-20 18:45:42] - Splitting  centrochelys sulcata into centrochelys, sulcata, None
[DEBUG  | 2023-05-20 18:45:43] - Found match for centrochelys
[DEBUG  | 2023-05-20 18:45:44] - Found match for sulcata in centrochelys
[DEBUG  | 2023-05-20 18:45:44] - Searching for 40: astrochelys radiata
[DEBUG  | 2023-05-20 18:45:44] - Splitting  astrochelys radiata into astrochelys, radiata, None
[DEBUG  | 2023-05-20 18:45:45] - Found match for astrochelys
[DEBUG  | 2023-05-20 18:45:47] - Found match for radiata in astrochelys
[DEBUG  | 2023-05-20 18:45:47] - Searching for 41: astrochelys yniphora
[DEBUG  | 2023-05-20 18:45:47] - Splitting  astrochelys yniphora into astrochelys, yniphora, None
[DEBUG  | 2023-05-20 18:45:47] - Found match for astrochelys
[DEBUG  | 2023-05-20 18:45:49] - Found match for yniphora in astrochelys
[DEBUG  | 2023-05-20 18:45:49] - Searching for 42: chelonoidis carbonarius
[DEBUG  | 2023-05-20 18:45:49] - Splitting  chelonoidis carbonarius into chelonoidis, carbonarius, None
[DEBUG  | 2023-05-20 18:45:50] - Found match for chelonoidis
[DEBUG  | 2023-05-20 18:45:51] - Found match for carbonarius in chelonoidis
[DEBUG  | 2023-05-20 18:45:51] - Searching for 43: chelonoidis carbonarius
[DEBUG  | 2023-05-20 18:45:51] - Splitting  chelonoidis carbonarius into chelonoidis, carbonarius, None
[DEBUG  | 2023-05-20 18:45:52] - Found match for chelonoidis
[DEBUG  | 2023-05-20 18:45:55] - Found match for carbonarius in chelonoidis
[DEBUG  | 2023-05-20 18:45:55] - Searching for 44: chelonoidis denticulatus
[DEBUG  | 2023-05-20 18:45:55] - Splitting  chelonoidis denticulatus into chelonoidis, denticulatus, None
[DEBUG  | 2023-05-20 18:45:56] - Found match for chelonoidis
[DEBUG  | 2023-05-20 18:45:57] - Found match for denticulatus in chelonoidis
[DEBUG  | 2023-05-20 18:45:57] - Searching for 45: chelonoidis niger
[DEBUG  | 2023-05-20 18:45:57] - Splitting  chelonoidis niger into chelonoidis, niger, None
[DEBUG  | 2023-05-20 18:45:58] - Found match for chelonoidis
[DEBUG  | 2023-05-20 18:46:00] - Found match for niger in chelonoidis
[DEBUG  | 2023-05-20 18:46:00] - Searching for 46: indotestudo elongata
[DEBUG  | 2023-05-20 18:46:00] - Splitting  indotestudo elongata into indotestudo, elongata, None
[DEBUG  | 2023-05-20 19:01:06] - Found match for indotestudo
[DEBUG  | 2023-05-20 19:01:07] - Found match for elongata in indotestudo
[DEBUG  | 2023-05-20 19:01:07] - Searching for 47: stigmochelys pardalis
[DEBUG  | 2023-05-20 19:01:07] - Splitting  stigmochelys pardalis into stigmochelys, pardalis, None
[DEBUG  | 2023-05-20 19:01:08] - Found match for stigmochelys
[DEBUG  | 2023-05-20 19:01:10] - Found match for pardalis in stigmochelys
[DEBUG  | 2023-05-20 19:01:10] - Searching for 48: testudo hermanni
[DEBUG  | 2023-05-20 19:01:10] - Splitting  testudo hermanni into testudo, hermanni, None
[DEBUG  | 2023-05-20 19:01:11] - Found match for testudo
[DEBUG  | 2023-05-20 19:13:42] - Found match for hermanni in testudo
[DEBUG  | 2023-05-20 19:13:42] - Searching for 49: testudo horsfieldii
[DEBUG  | 2023-05-20 19:13:42] - Splitting  testudo horsfieldii into testudo, horsfieldii, None
[DEBUG  | 2023-05-20 19:13:43] - Found match for testudo
[DEBUG  | 2023-05-20 19:13:44] - Found match for horsfieldii in testudo
[DEBUG  | 2023-05-20 19:13:44] - Searching for 50: aldabrachelys gigantea
[DEBUG  | 2023-05-20 19:13:44] - Splitting  aldabrachelys gigantea into aldabrachelys, gigantea, None
[DEBUG  | 2023-05-20 19:13:45] - Found match for aldabrachelys
[DEBUG  | 2023-05-20 19:13:47] - Found match for gigantea in aldabrachelys
[DEBUG  | 2023-05-20 19:13:47] - Searching for 51: terrapene carolina bauri
[DEBUG  | 2023-05-20 19:13:47] - Splitting  terrapene carolina bauri into terrapene, carolina, bauri
[DEBUG  | 2023-05-20 19:13:47] - Found match for terrapene
[DEBUG  | 2023-05-20 19:13:49] - Found match for carolina in terrapene
[DEBUG  | 2023-05-20 19:13:51] - Found match for bauri in carolina
[DEBUG  | 2023-05-20 19:13:51] - Searching for 52: mauremys reevesii
[DEBUG  | 2023-05-20 19:13:51] - Splitting  mauremys reevesii into mauremys, reevesii, None
[DEBUG  | 2023-05-20 19:13:52] - Found match for mauremys
[DEBUG  | 2023-05-20 19:13:53] - Found match for reevesii in mauremys
[DEBUG  | 2023-05-20 19:13:53] - Searching for 53: apalone ferox
[DEBUG  | 2023-05-20 19:13:53] - Splitting  apalone ferox into apalone, ferox, None
[DEBUG  | 2023-05-20 19:13:54] - Found match for apalone
[DEBUG  | 2023-05-20 19:13:56] - Found match for ferox in apalone
[DEBUG  | 2023-05-20 19:13:56] - Searching for 54: carettochelys insculpta
[DEBUG  | 2023-05-20 19:13:56] - Splitting  carettochelys insculpta into carettochelys, insculpta, None
[DEBUG  | 2023-05-20 19:13:56] - Found match for carettochelys
[DEBUG  | 2023-05-20 19:13:58] - Found match for insculpta in carettochelys
[DEBUG  | 2023-05-20 19:13:58] - Searching for 55: chelodina longicollis
[DEBUG  | 2023-05-20 19:13:58] - Splitting  chelodina longicollis into chelodina, longicollis, None
[DEBUG  | 2023-05-20 19:13:59] - Found match for chelodina
[DEBUG  | 2023-05-20 19:14:00] - Found match for longicollis in chelodina
[DEBUG  | 2023-05-20 19:14:00] - Searching for 56: chelus fimbriata
[DEBUG  | 2023-05-20 19:14:00] - Splitting  chelus fimbriata into chelus, fimbriata, None
[DEBUG  | 2023-05-20 19:14:01] - Found match for chelus
[DEBUG  | 2023-05-20 19:14:03] - Found match for fimbriata in chelus
[DEBUG  | 2023-05-20 19:14:03] - Searching for 57: chelydra serpentina
[DEBUG  | 2023-05-20 19:14:03] - Splitting  chelydra serpentina into chelydra, serpentina, None
[DEBUG  | 2023-05-20 19:14:04] - Found match for chelydra
[DEBUG  | 2023-05-20 19:14:05] - Found match for serpentina in chelydra
[DEBUG  | 2023-05-20 19:14:05] - Searching for 58: chelydra serpentina
[DEBUG  | 2023-05-20 19:14:05] - Splitting  chelydra serpentina into chelydra, serpentina, None
[DEBUG  | 2023-05-20 19:14:06] - Found match for chelydra
[DEBUG  | 2023-05-20 19:14:08] - Found match for serpentina in chelydra
[DEBUG  | 2023-05-20 19:14:08] - Searching for 59: chrysemys picta
[DEBUG  | 2023-05-20 19:14:08] - Splitting  chrysemys picta into chrysemys, picta, None
[DEBUG  | 2023-05-20 19:14:09] - Found match for chrysemys
[DEBUG  | 2023-05-20 19:14:12] - Found match for picta in chrysemys
[DEBUG  | 2023-05-20 19:14:12] - Searching for 60: clemmys guttata
[DEBUG  | 2023-05-20 19:14:12] - Splitting  clemmys guttata into clemmys, guttata, None
[DEBUG  | 2023-05-20 19:14:13] - Found match for clemmys
[DEBUG  | 2023-05-20 19:14:15] - Found match for guttata in clemmys
[DEBUG  | 2023-05-20 19:14:15] - Searching for 61: cuora amboinensis
[DEBUG  | 2023-05-20 19:14:15] - Splitting  cuora amboinensis into cuora, amboinensis, None
[DEBUG  | 2023-05-20 19:14:16] - Found match for cuora
[DEBUG  | 2023-05-20 19:14:18] - Found match for amboinensis in cuora
[DEBUG  | 2023-05-20 19:14:18] - Searching for 62: cuora bourreti
[DEBUG  | 2023-05-20 19:14:18] - Splitting  cuora bourreti into cuora, bourreti, None
[DEBUG  | 2023-05-20 19:14:19] - Found match for cuora
[DEBUG  | 2023-05-20 19:14:20] - Found match for bourreti in cuora
[DEBUG  | 2023-05-20 19:14:20] - Searching for 63: cuora flavomarginata
[DEBUG  | 2023-05-20 19:14:20] - Splitting  cuora flavomarginata into cuora, flavomarginata, None
[DEBUG  | 2023-05-20 19:14:21] - Found match for cuora
[DEBUG  | 2023-05-20 19:14:22] - Found match for flavomarginata in cuora
[DEBUG  | 2023-05-20 19:14:22] - Searching for 64: cuora galbinifrons
[DEBUG  | 2023-05-20 19:14:22] - Splitting  cuora galbinifrons into cuora, galbinifrons, None
[DEBUG  | 2023-05-20 19:14:23] - Found match for cuora
[DEBUG  | 2023-05-20 19:14:25] - Found match for galbinifrons in cuora
[DEBUG  | 2023-05-20 19:14:25] - Searching for 65: cuora mouhotii
[DEBUG  | 2023-05-20 19:14:25] - Splitting  cuora mouhotii into cuora, mouhotii, None
[DEBUG  | 2023-05-20 19:14:25] - Found match for cuora
[DEBUG  | 2023-05-20 19:14:27] - Found match for mouhotii in cuora
[DEBUG  | 2023-05-20 19:14:27] - Searching for 66: cuora trifasciata
[DEBUG  | 2023-05-20 19:14:27] - Splitting  cuora trifasciata into cuora, trifasciata, None
[DEBUG  | 2023-05-20 19:16:45] - Found match for cuora
[DEBUG  | 2023-05-20 19:16:47] - Found match for trifasciata in cuora
[DEBUG  | 2023-05-20 19:16:47] - Searching for 67: emydura macquarii
[DEBUG  | 2023-05-20 19:16:47] - Splitting  emydura macquarii into emydura, macquarii, None
[DEBUG  | 2023-05-20 19:16:47] - Found match for emydura
[DEBUG  | 2023-05-20 19:16:49] - Found match for macquarii in emydura
[DEBUG  | 2023-05-20 19:16:49] - Searching for 68: emydura subglobosa
[DEBUG  | 2023-05-20 19:16:49] - Splitting  emydura subglobosa into emydura, subglobosa, None
[DEBUG  | 2023-05-20 19:16:50] - Found match for emydura
[DEBUG  | 2023-05-20 19:16:51] - Found match for subglobosa in emydura
[DEBUG  | 2023-05-20 19:16:51] - Searching for 69: geoemyda japonica
[DEBUG  | 2023-05-20 19:16:51] - Splitting  geoemyda japonica into geoemyda, japonica, None
[DEBUG  | 2023-05-20 19:16:52] - Found match for geoemyda
[DEBUG  | 2023-05-20 19:16:54] - Found match for japonica in geoemyda
[DEBUG  | 2023-05-20 19:16:54] - Searching for 70: graptemys geographica
[DEBUG  | 2023-05-20 19:16:54] - Splitting  graptemys geographica into graptemys, geographica, None
[DEBUG  | 2023-05-20 19:16:54] - Found match for graptemys
[DEBUG  | 2023-05-20 19:16:56] - Found match for geographica in graptemys
[DEBUG  | 2023-05-20 19:16:56] - Searching for 71: graptemys pseudogeographica kohni
[DEBUG  | 2023-05-20 19:16:56] - Splitting  graptemys pseudogeographica kohni into graptemys, pseudogeographica, kohni
[DEBUG  | 2023-05-20 19:16:57] - Found match for graptemys
[DEBUG  | 2023-05-20 19:16:58] - Found match for pseudogeographica in graptemys
[DEBUG  | 2023-05-20 19:17:00] - Searching for 72: heosemys annandalii
[DEBUG  | 2023-05-20 19:17:00] - Splitting  heosemys annandalii into heosemys, annandalii, None
[DEBUG  | 2023-05-20 19:17:01] - Found match for heosemys
[DEBUG  | 2023-05-20 19:17:02] - Found match for annandalii in heosemys
[DEBUG  | 2023-05-20 19:17:02] - Searching for 73: kinosternon acutum
[DEBUG  | 2023-05-20 19:17:02] - Splitting  kinosternon acutum into kinosternon, acutum, None
[DEBUG  | 2023-05-20 19:17:03] - Found match for kinosternon
[DEBUG  | 2023-05-20 19:17:05] - Found match for acutum in kinosternon
[DEBUG  | 2023-05-20 19:17:05] - Searching for 74: kinosternon leucostomum
